President,Date,Approve,Disapprove,Inauguration Date
Obama,2010-04-13,49,45,1/20/2009
Obama,2010-04-12,46,46,1/20/2009
Obama,2010-04-11,45,48,1/20/2009
Obama,2010-04-10,45,48,1/20/2009
Obama,2010-04-09,47,48,1/20/2009
Obama,2010-04-08,49,46,1/20/2009
Obama,2010-04-07,49,46,1/20/2009
Obama,2010-04-06,50,45,1/20/2009
Obama,2010-04-05,49,46,1/20/2009
Obama,2010-04-03,48,46,1/20/2009
Obama,2010-04-02,48,45,1/20/2009
Obama,2010-04-01,50,43,1/20/2009
Obama,2010-03-31,50,42,1/20/2009
Obama,2010-03-30,50,43,1/20/2009
Obama,2010-03-29,48,44,1/20/2009
Obama,2010-03-28,48,46,1/20/2009
Obama,2010-03-27,46,46,1/20/2009
Obama,2010-03-26,48,45,1/20/2009
Obama,2010-03-25,50,44,1/20/2009
Obama,2010-03-24,51,42,1/20/2009
Obama,2010-03-23,50,44,1/20/2009
Obama,2010-03-22,51,43,1/20/2009
Obama,2010-03-21,50,43,1/20/2009
Obama,2010-03-20,50,43,1/20/2009
Obama,2010-03-18,47,47,1/20/2009
Obama,2010-03-17,46,48,1/20/2009
Obama,2010-03-16,46,47,1/20/2009
Obama,2010-03-15,48,44,1/20/2009
Obama,2010-03-14,49,44,1/20/2009
Obama,2010-03-13,49,44,1/20/2009
Obama,2010-03-12,47,44,1/20/2009
Obama,2010-03-11,46,45,1/20/2009
Obama,2010-03-10,46,45,1/20/2009
Obama,2010-03-09,48,44,1/20/2009
Obama,2010-03-08,49,43,1/20/2009
Obama,2010-03-07,49,44,1/20/2009
Obama,2010-03-06,48,46,1/20/2009
Obama,2010-03-05,47,46,1/20/2009
Obama,2010-03-04,50,44,1/20/2009
Obama,2010-03-03,50,43,1/20/2009
Obama,2010-03-02,52,41,1/20/2009
Obama,2010-03-01,50,43,1/20/2009
Obama,2010-02-28,50,44,1/20/2009
Obama,2010-02-27,50,45,1/20/2009
Obama,2010-02-26,49,45,1/20/2009
Obama,2010-02-25,50,42,1/20/2009
Obama,2010-02-24,50,42,1/20/2009
Obama,2010-02-23,51,43,1/20/2009
Obama,2010-02-22,51,43,1/20/2009
Obama,2010-02-21,49,43,1/20/2009
Obama,2010-02-20,48,45,1/20/2009
Obama,2010-02-19,48,45,1/20/2009
Obama,2010-02-18,48,44,1/20/2009
Obama,2010-02-17,51,41,1/20/2009
Obama,2010-02-16,50,41,1/20/2009
Obama,2010-02-15,52,41,1/20/2009
Obama,2010-02-14,53,40,1/20/2009
Obama,2010-02-13,53,40,1/20/2009
Obama,2010-02-12,52,41,1/20/2009
Obama,2010-02-11,51,42,1/20/2009
Obama,2010-02-10,50,43,1/20/2009
Obama,2010-02-09,51,41,1/20/2009
Obama,2010-02-08,50,41,1/20/2009
Obama,2010-02-07,51,41,1/20/2009
Obama,2010-02-06,49,44,1/20/2009
Obama,2010-02-05,50,43,1/20/2009
Obama,2010-02-04,49,44,1/20/2009
Obama,2010-02-03,50,44,1/20/2009
Obama,2010-02-02,51,42,1/20/2009
Obama,2010-02-01,51,42,1/20/2009
Obama,2010-01-31,50,44,1/20/2009
Obama,2010-01-30,48,46,1/20/2009
Obama,2010-01-29,47,47,1/20/2009
Obama,2010-01-28,48,45,1/20/2009
Obama,2010-01-27,47,46,1/20/2009
Obama,2010-01-26,48,46,1/20/2009
Obama,2010-01-25,48,47,1/20/2009
Obama,2010-01-24,48,47,1/20/2009
Obama,2010-01-23,48,47,1/20/2009
Obama,2010-01-22,47,47,1/20/2009
Obama,2010-01-21,49,45,1/20/2009
Obama,2010-01-20,49,44,1/20/2009
Obama,2010-01-19,50,43,1/20/2009
Obama,2010-01-18,50,43,1/20/2009
Obama,2010-01-17,50,43,1/20/2009
Obama,2010-01-16,50,42,1/20/2009
Obama,2010-01-15,49,44,1/20/2009
Obama,2010-01-14,49,45,1/20/2009
Obama,2010-01-13,50,43,1/20/2009
Obama,2010-01-12,50,42,1/20/2009
Obama,2010-01-11,50,42,1/20/2009
Obama,2010-01-10,49,44,1/20/2009
Obama,2010-01-09,50,43,1/20/2009
Obama,2010-01-08,52,41,1/20/2009
Obama,2010-01-07,52,41,1/20/2009
Obama,2010-01-06,52,42,1/20/2009
Obama,2010-01-05,51,44,1/20/2009
Obama,2010-01-04,50,44,1/20/2009
Obama,2010-01-03,49,44,1/20/2009
Obama,2010-01-02,51,43,1/20/2009
Obama,2009-12-30,51,42,1/20/2009
Obama,2009-12-29,53,41,1/20/2009
Obama,2009-12-28,52,41,1/20/2009
Obama,2009-12-27,51,43,1/20/2009
Obama,2009-12-23,51,42,1/20/2009
Obama,2009-12-22,50,44,1/20/2009
Obama,2009-12-21,51,43,1/20/2009
Obama,2009-12-20,49,46,1/20/2009
Obama,2009-12-19,50,44,1/20/2009
Obama,2009-12-18,50,43,1/20/2009
Obama,2009-12-17,52,40,1/20/2009
Obama,2009-12-16,51,41,1/20/2009
Obama,2009-12-15,49,41,1/20/2009
Obama,2009-12-14,48,42,1/20/2009
Obama,2009-12-13,48,42,1/20/2009
Obama,2009-12-12,48,43,1/20/2009
Obama,2009-12-11,50,44,1/20/2009
Obama,2009-12-10,50,44,1/20/2009
Obama,2009-12-07,50,45,1/20/2009
Obama,2009-12-06,47,46,1/20/2009
Obama,2009-12-05,49,44,1/20/2009
Obama,2009-12-04,52,41,1/20/2009
Obama,2009-12-03,52,41,1/20/2009
Obama,2009-12-02,51,42,1/20/2009
Obama,2009-12-01,49,44,1/20/2009
Obama,2009-11-30,51,42,1/20/2009
Obama,2009-11-29,51,41,1/20/2009
Obama,2009-11-28,51,41,1/20/2009
Obama,2009-11-27,49,42,1/20/2009
Obama,2009-11-25,49,44,1/20/2009
Obama,2009-11-24,49,44,1/20/2009
Obama,2009-11-23,49,44,1/20/2009
Obama,2009-11-22,49,44,1/20/2009
Obama,2009-11-21,48,44,1/20/2009
Obama,2009-11-20,49,44,1/20/2009
Obama,2009-11-19,49,44,1/20/2009
Obama,2009-11-18,50,44,1/20/2009
Obama,2009-11-17,50,42,1/20/2009
Obama,2009-11-16,50,42,1/20/2009
Obama,2009-11-15,53,38,1/20/2009
Obama,2009-11-14,53,39,1/20/2009
Obama,2009-11-13,54,38,1/20/2009
Obama,2009-11-12,52,41,1/20/2009
Obama,2009-11-11,53,41,1/20/2009
Obama,2009-11-10,51,42,1/20/2009
Obama,2009-11-09,54,39,1/20/2009
Obama,2009-11-08,53,41,1/20/2009
Obama,2009-11-07,54,41,1/20/2009
Obama,2009-11-06,52,42,1/20/2009
Obama,2009-11-05,52,42,1/20/2009
Obama,2009-11-04,52,42,1/20/2009
Obama,2009-11-03,50,43,1/20/2009
Obama,2009-11-02,50,41,1/20/2009
Obama,2009-11-01,53,39,1/20/2009
Obama,2009-10-31,55,38,1/20/2009
Obama,2009-10-30,55,40,1/20/2009
Obama,2009-10-29,53,40,1/20/2009
Obama,2009-10-28,51,43,1/20/2009
Obama,2009-10-27,51,42,1/20/2009
Obama,2009-10-26,51,41,1/20/2009
Obama,2009-10-25,52,38,1/20/2009
Obama,2009-10-24,55,38,1/20/2009
Obama,2009-10-23,54,38,1/20/2009
Obama,2009-10-22,54,39,1/20/2009
Obama,2009-10-21,51,41,1/20/2009
Obama,2009-10-20,50,42,1/20/2009
Obama,2009-10-19,50,43,1/20/2009
Obama,2009-10-18,51,42,1/20/2009
Obama,2009-10-17,53,41,1/20/2009
Obama,2009-10-16,54,40,1/20/2009
Obama,2009-10-15,52,42,1/20/2009
Obama,2009-10-14,53,40,1/20/2009
Obama,2009-10-13,52,39,1/20/2009
Obama,2009-10-12,56,36,1/20/2009
Obama,2009-10-11,56,36,1/20/2009
Obama,2009-10-10,56,37,1/20/2009
Obama,2009-10-09,54,38,1/20/2009
Obama,2009-10-08,53,40,1/20/2009
Obama,2009-10-07,53,40,1/20/2009
Obama,2009-10-06,51,42,1/20/2009
Obama,2009-10-05,50,43,1/20/2009
Obama,2009-10-04,51,42,1/20/2009
Obama,2009-10-03,52,41,1/20/2009
Obama,2009-10-02,53,40,1/20/2009
Obama,2009-10-01,54,38,1/20/2009
Obama,2009-09-30,54,38,1/20/2009
Obama,2009-09-29,53,38,1/20/2009
Obama,2009-09-28,52,39,1/20/2009
Obama,2009-09-27,51,40,1/20/2009
Obama,2009-09-26,51,41,1/20/2009
Obama,2009-09-25,52,41,1/20/2009
Obama,2009-09-24,50,42,1/20/2009
Obama,2009-09-23,51,42,1/20/2009
Obama,2009-09-22,51,41,1/20/2009
Obama,2009-09-21,53,39,1/20/2009
Obama,2009-09-20,53,40,1/20/2009
Obama,2009-09-19,52,42,1/20/2009
Obama,2009-09-18,52,42,1/20/2009
Obama,2009-09-17,51,42,1/20/2009
Obama,2009-09-15,51,41,1/20/2009
Obama,2009-09-14,52,41,1/20/2009
Obama,2009-09-13,53,40,1/20/2009
Obama,2009-09-12,53,40,1/20/2009
Obama,2009-09-11,52,41,1/20/2009
Obama,2009-09-10,51,42,1/20/2009
Obama,2009-09-09,51,42,1/20/2009
Obama,2009-09-08,51,41,1/20/2009
Obama,2009-09-06,51,41,1/20/2009
Obama,2009-09-05,52,41,1/20/2009
Obama,2009-09-04,53,40,1/20/2009
Obama,2009-09-03,55,38,1/20/2009
Obama,2009-09-02,55,39,1/20/2009
Obama,2009-09-01,54,40,1/20/2009
Obama,2009-08-31,52,42,1/20/2009
Obama,2009-08-30,51,42,1/20/2009
Obama,2009-08-29,50,42,1/20/2009
Obama,2009-08-28,50,42,1/20/2009
Obama,2009-08-27,50,43,1/20/2009
Obama,2009-08-26,50,43,1/20/2009
Obama,2009-08-25,51,44,1/20/2009
Obama,2009-08-24,51,42,1/20/2009
Obama,2009-08-23,52,40,1/20/2009
Obama,2009-08-22,54,38,1/20/2009
Obama,2009-08-21,53,40,1/20/2009
Obama,2009-08-20,53,40,1/20/2009
Obama,2009-08-19,51,42,1/20/2009
Obama,2009-08-18,51,41,1/20/2009
Obama,2009-08-17,52,42,1/20/2009
Obama,2009-08-16,53,40,1/20/2009
Obama,2009-08-15,54,39,1/20/2009
Obama,2009-08-14,55,37,1/20/2009
Obama,2009-08-13,54,39,1/20/2009
Obama,2009-08-12,53,40,1/20/2009
Obama,2009-08-11,53,40,1/20/2009
Obama,2009-08-10,54,40,1/20/2009
Obama,2009-08-09,55,38,1/20/2009
Obama,2009-08-08,55,38,1/20/2009
Obama,2009-08-07,58,36,1/20/2009
Obama,2009-08-06,58,36,1/20/2009
Obama,2009-08-05,56,37,1/20/2009
Obama,2009-08-04,56,37,1/20/2009
Obama,2009-08-03,55,38,1/20/2009
Obama,2009-08-02,56,38,1/20/2009
Obama,2009-08-01,55,39,1/20/2009
Obama,2009-07-31,56,38,1/20/2009
Obama,2009-07-30,54,40,1/20/2009
Obama,2009-07-29,52,41,1/20/2009
Obama,2009-07-28,53,39,1/20/2009
Obama,2009-07-27,54,37,1/20/2009
Obama,2009-07-26,56,36,1/20/2009
Obama,2009-07-25,56,37,1/20/2009
Obama,2009-07-24,55,39,1/20/2009
Obama,2009-07-23,56,39,1/20/2009
Obama,2009-07-22,55,39,1/20/2009
Obama,2009-07-21,57,36,1/20/2009
Obama,2009-07-20,59,34,1/20/2009
Obama,2009-07-19,61,32,1/20/2009
Obama,2009-07-18,60,33,1/20/2009
Obama,2009-07-17,60,33,1/20/2009
Obama,2009-07-16,58,36,1/20/2009
Obama,2009-07-15,58,34,1/20/2009
Obama,2009-07-14,59,33,1/20/2009
Obama,2009-07-13,60,32,1/20/2009
Obama,2009-07-12,59,33,1/20/2009
Obama,2009-07-11,58,35,1/20/2009
Obama,2009-07-10,58,35,1/20/2009
Obama,2009-07-09,58,36,1/20/2009
Obama,2009-07-08,57,36,1/20/2009
Obama,2009-07-07,56,36,1/20/2009
Obama,2009-07-06,58,35,1/20/2009
Obama,2009-07-05,59,34,1/20/2009
Obama,2009-07-03,60,33,1/20/2009
Obama,2009-07-02,62,31,1/20/2009
Obama,2009-07-01,61,30,1/20/2009
Obama,2009-06-30,63,30,1/20/2009
Obama,2009-06-29,60,32,1/20/2009
Obama,2009-06-28,59,34,1/20/2009
Obama,2009-06-27,57,35,1/20/2009
Obama,2009-06-26,59,33,1/20/2009
Obama,2009-06-25,59,33,1/20/2009
Obama,2009-06-24,61,32,1/20/2009
Obama,2009-06-23,60,34,1/20/2009
Obama,2009-06-22,60,33,1/20/2009
Obama,2009-06-21,57,35,1/20/2009
Obama,2009-06-20,57,35,1/20/2009
Obama,2009-06-18,58,33,1/20/2009
Obama,2009-06-17,61,32,1/20/2009
Obama,2009-06-16,61,32,1/20/2009
Obama,2009-06-15,62,30,1/20/2009
Obama,2009-06-14,61,31,1/20/2009
Obama,2009-06-13,62,30,1/20/2009
Obama,2009-06-12,63,29,1/20/2009
Obama,2009-06-11,61,31,1/20/2009
Obama,2009-06-10,60,33,1/20/2009
Obama,2009-06-09,59,34,1/20/2009
Obama,2009-06-08,61,34,1/20/2009
Obama,2009-06-07,62,32,1/20/2009
Obama,2009-06-06,62,32,1/20/2009
Obama,2009-06-05,62,31,1/20/2009
Obama,2009-06-04,62,31,1/20/2009
Obama,2009-06-03,63,30,1/20/2009
Obama,2009-06-02,63,29,1/20/2009
Obama,2009-06-01,64,30,1/20/2009
Obama,2009-05-31,62,30,1/20/2009
Obama,2009-05-30,63,30,1/20/2009
Obama,2009-05-29,62,30,1/20/2009
Obama,2009-05-28,64,29,1/20/2009
Obama,2009-05-27,64,30,1/20/2009
Obama,2009-05-26,65,28,1/20/2009
Obama,2009-05-24,64,27,1/20/2009
Obama,2009-05-23,64,27,1/20/2009
Obama,2009-05-22,62,28,1/20/2009
Obama,2009-05-21,64,30,1/20/2009
Obama,2009-05-20,64,29,1/20/2009
Obama,2009-05-19,65,29,1/20/2009
Obama,2009-05-18,63,29,1/20/2009
Obama,2009-05-17,64,28,1/20/2009
Obama,2009-05-16,63,30,1/20/2009
Obama,2009-05-15,65,28,1/20/2009
Obama,2009-05-14,63,29,1/20/2009
Obama,2009-05-13,64,28,1/20/2009
Obama,2009-05-12,64,29,1/20/2009
Obama,2009-05-11,65,29,1/20/2009
Obama,2009-05-10,66,27,1/20/2009
Obama,2009-05-09,66,28,1/20/2009
Obama,2009-05-08,66,28,1/20/2009
Obama,2009-05-07,66,28,1/20/2009
Obama,2009-05-06,67,26,1/20/2009
Obama,2009-05-05,66,27,1/20/2009
Obama,2009-05-04,67,27,1/20/2009
Obama,2009-05-03,67,27,1/20/2009
Obama,2009-05-02,68,26,1/20/2009
Obama,2009-05-01,67,28,1/20/2009
Obama,2009-04-30,65,29,1/20/2009
Obama,2009-04-29,63,31,1/20/2009
Obama,2009-04-28,63,31,1/20/2009
Obama,2009-04-27,63,31,1/20/2009
Obama,2009-04-26,65,29,1/20/2009
Obama,2009-04-25,65,29,1/20/2009
Obama,2009-04-24,66,27,1/20/2009
Obama,2009-04-23,65,28,1/20/2009
Obama,2009-04-22,65,29,1/20/2009
Obama,2009-04-21,64,28,1/20/2009
Obama,2009-04-20,63,28,1/20/2009
Obama,2009-04-19,63,28,1/20/2009
Obama,2009-04-18,62,29,1/20/2009
Obama,2009-04-17,61,31,1/20/2009
Obama,2009-04-16,62,30,1/20/2009
Obama,2009-04-15,62,30,1/20/2009
Obama,2009-04-14,63,28,1/20/2009
Obama,2009-04-13,62,29,1/20/2009
Obama,2009-04-11,63,28,1/20/2009
Obama,2009-04-10,62,28,1/20/2009
Obama,2009-04-09,60,28,1/20/2009
Obama,2009-04-08,59,29,1/20/2009
Obama,2009-04-07,60,28,1/20/2009
Obama,2009-04-06,61,28,1/20/2009
Obama,2009-04-05,61,27,1/20/2009
Obama,2009-04-04,62,27,1/20/2009
Obama,2009-04-03,63,27,1/20/2009
Obama,2009-04-02,62,28,1/20/2009
Obama,2009-04-01,61,29,1/20/2009
Obama,2009-03-31,60,29,1/20/2009
Obama,2009-03-30,59,30,1/20/2009
Obama,2009-03-29,60,30,1/20/2009
Obama,2009-03-28,60,31,1/20/2009
Obama,2009-03-27,62,29,1/20/2009
Obama,2009-03-26,62,27,1/20/2009
Obama,2009-03-25,62,29,1/20/2009
Obama,2009-03-24,63,27,1/20/2009
Obama,2009-03-23,63,27,1/20/2009
Obama,2009-03-22,65,26,1/20/2009
Obama,2009-03-21,65,26,1/20/2009
Obama,2009-03-20,64,26,1/20/2009
Obama,2009-03-19,62,27,1/20/2009
Obama,2009-03-18,62,27,1/20/2009
Obama,2009-03-17,61,28,1/20/2009
Obama,2009-03-16,62,27,1/20/2009
Obama,2009-03-15,61,28,1/20/2009
Obama,2009-03-14,61,29,1/20/2009
Obama,2009-03-13,61,28,1/20/2009
Obama,2009-03-12,62,27,1/20/2009
Obama,2009-03-11,63,27,1/20/2009
Obama,2009-03-10,62,27,1/20/2009
Obama,2009-03-09,62,26,1/20/2009
Obama,2009-03-08,62,25,1/20/2009
Obama,2009-03-07,62,26,1/20/2009
Obama,2009-03-06,62,26,1/20/2009
Obama,2009-03-05,62,28,1/20/2009
Obama,2009-03-04,62,28,1/20/2009
Obama,2009-03-03,61,28,1/20/2009
Obama,2009-03-02,62,26,1/20/2009
Obama,2009-03-01,63,25,1/20/2009
Obama,2009-02-28,64,23,1/20/2009
Obama,2009-02-27,67,21,1/20/2009
Obama,2009-02-26,67,21,1/20/2009
Obama,2009-02-25,65,21,1/20/2009
Obama,2009-02-24,61,24,1/20/2009
Obama,2009-02-23,59,25,1/20/2009
Obama,2009-02-22,62,25,1/20/2009
Obama,2009-02-20,63,24,1/20/2009
Obama,2009-02-19,63,24,1/20/2009
Obama,2009-02-18,62,25,1/20/2009
Obama,2009-02-17,62,25,1/20/2009
Obama,2009-02-16,62,25,1/20/2009
Obama,2009-02-15,64,23,1/20/2009
Obama,2009-02-14,66,21,1/20/2009
Obama,2009-02-12,66,21,1/20/2009
Obama,2009-02-11,64,21,1/20/2009
Obama,2009-02-10,63,22,1/20/2009
Obama,2009-02-09,63,23,1/20/2009
Obama,2009-02-08,66,21,1/20/2009
Obama,2009-02-07,64,22,1/20/2009
Obama,2009-02-06,65,20,1/20/2009
Obama,2009-02-05,63,21,1/20/2009
Obama,2009-02-04,65,20,1/20/2009
Obama,2009-02-03,65,20,1/20/2009
Obama,2009-02-02,66,19,1/20/2009
Obama,2009-02-01,66,19,1/20/2009
Obama,2009-01-31,67,18,1/20/2009
Obama,2009-01-30,67,17,1/20/2009
Obama,2009-01-29,66,17,1/20/2009
Obama,2009-01-28,64,17,1/20/2009
Obama,2009-01-27,64,16,1/20/2009
Obama,2009-01-26,65,15,1/20/2009
Obama,2009-01-25,67,14,1/20/2009
Obama,2009-01-24,69,13,1/20/2009
Obama,2009-01-23,68,12,1/20/2009
Bush 2,2009-01-11,34,61,1/20/2001
Bush 2,2008-12-14,29,67,1/20/2001
Bush 2,2008-12-07,32,61,1/20/2001
Bush 2,2008-11-16,29,66,1/20/2001
Bush 2,2008-11-09,28,68,1/20/2001
Bush 2,2008-11-02,25,70,1/20/2001
Bush 2,2008-10-26,31,66,1/20/2001
Bush 2,2008-10-12,25,71,1/20/2001
Bush 2,2008-10-05,25,70,1/20/2001
Bush 2,2008-09-27,27,69,1/20/2001
Bush 2,2008-09-07,33,64,1/20/2001
Bush 2,2008-08-23,29,66,1/20/2001
Bush 2,2008-08-10,33,61,1/20/2001
Bush 2,2008-07-27,32,65,1/20/2001
Bush 2,2008-07-13,31,61,1/20/2001
Bush 2,2008-06-19,28,68,1/20/2001
Bush 2,2008-06-12,30,64,1/20/2001
Bush 2,2008-06-01,28,68,1/20/2001
Bush 2,2008-05-03,28,67,1/20/2001
Bush 2,2008-04-20,28,69,1/20/2001
Bush 2,2008-04-09,28,67,1/20/2001
Bush 2,2008-03-16,32,64,1/20/2001
Bush 2,2008-03-09,32,64,1/20/2001
Bush 2,2008-02-24,32,62,1/20/2001
Bush 2,2008-02-14,31,65,1/20/2001
Bush 2,2008-02-10,33,61,1/20/2001
Bush 2,2008-02-02,34,61,1/20/2001
Bush 2,2008-01-13,34,60,1/20/2001
Bush 2,2008-01-06,32,64,1/20/2001
Bush 2,2007-12-16,32,65,1/20/2001
Bush 2,2007-12-09,37,57,1/20/2001
Bush 2,2007-12-02,34,62,1/20/2001
Bush 2,2007-11-14,32,61,1/20/2001
Bush 2,2007-11-04,31,64,1/20/2001
Bush 2,2007-10-14,32,64,1/20/2001
Bush 2,2007-10-07,32,64,1/20/2001
Bush 2,2007-09-16,36,62,1/20/2001
Bush 2,2007-09-08,33,62,1/20/2001
Bush 2,2007-08-16,32,63,1/20/2001
Bush 2,2007-08-05,34,62,1/20/2001
Bush 2,2007-07-15,31,63,1/20/2001
Bush 2,2007-07-08,29,66,1/20/2001
Bush 2,2007-06-14,32,65,1/20/2001
Bush 2,2007-06-03,32,62,1/20/2001
Bush 2,2007-05-13,33,62,1/20/2001
Bush 2,2007-05-06,34,63,1/20/2001
Bush 2,2007-04-15,36,60,1/20/2001
Bush 2,2007-04-05,38,58,1/20/2001
Bush 2,2007-03-25,34,62,1/20/2001
Bush 2,2007-03-14,35,61,1/20/2001
Bush 2,2007-03-04,33,63,1/20/2001
Bush 2,2007-02-11,37,59,1/20/2001
Bush 2,2007-02-04,32,65,1/20/2001
Bush 2,2007-01-14,34,63,1/20/2001
Bush 2,2007-01-07,37,59,1/20/2001
Bush 2,2006-12-14,35,61,1/20/2001
Bush 2,2006-12-10,38,59,1/20/2001
Bush 2,2006-11-12,33,62,1/20/2001
Bush 2,2006-11-05,38,56,1/20/2001
Bush 2,2006-10-22,37,58,1/20/2001
Bush 2,2006-10-12,37,57,1/20/2001
Bush 2,2006-10-08,37,59,1/20/2001
Bush 2,2006-09-17,44,51,1/20/2001
Bush 2,2006-09-10,39,56,1/20/2001
Bush 2,2006-08-20,42,54,1/20/2001
Bush 2,2006-08-10,37,59,1/20/2001
Bush 2,2006-07-30,40,56,1/20/2001
Bush 2,2006-07-23,37,59,1/20/2001
Bush 2,2006-07-09,40,55,1/20/2001
Bush 2,2006-06-25,37,60,1/20/2001
Bush 2,2006-06-11,38,56,1/20/2001
Bush 2,2006-06-04,36,57,1/20/2001
Bush 2,2006-05-11,33,61,1/20/2001
Bush 2,2006-05-07,31,65,1/20/2001
Bush 2,2006-04-30,34,63,1/20/2001
Bush 2,2006-04-13,36,59,1/20/2001
Bush 2,2006-04-09,37,60,1/20/2001
Bush 2,2006-03-16,37,59,1/20/2001
Bush 2,2006-03-12,36,60,1/20/2001
Bush 2,2006-03-01,38,60,1/20/2001
Bush 2,2006-02-12,39,56,1/20/2001
Bush 2,2006-02-09,42,55,1/20/2001
Bush 2,2006-01-22,43,54,1/20/2001
Bush 2,2006-01-12,43,53,1/20/2001
Bush 2,2006-01-08,43,54,1/20/2001
Bush 2,2005-12-22,43,53,1/20/2001
Bush 2,2005-12-18,41,56,1/20/2001
Bush 2,2005-12-11,42,55,1/20/2001
Bush 2,2005-12-08,43,51,1/20/2001
Bush 2,2005-11-20,38,56,1/20/2001
Bush 2,2005-11-13,36,60,1/20/2001
Bush 2,2005-11-10,40,54,1/20/2001
Bush 2,2005-10-30,40,56,1/20/2001
Bush 2,2005-10-27,40,55,1/20/2001
Bush 2,2005-10-23,41,54,1/20/2001
Bush 2,2005-10-16,39,57,1/20/2001
Bush 2,2005-09-28,45,50,1/20/2001
Bush 2,2005-09-18,39,57,1/20/2001
Bush 2,2005-09-15,44,52,1/20/2001
Bush 2,2005-09-11,46,50,1/20/2001
Bush 2,2005-08-30,45,52,1/20/2001
Bush 2,2005-08-25,39,55,1/20/2001
Bush 2,2005-08-11,45,50,1/20/2001
Bush 2,2005-07-24,48,47,1/20/2001
Bush 2,2005-07-10,48,48,1/20/2001
Bush 2,2005-06-26,41,52,1/20/2001
Bush 2,2005-06-19,47,50,1/20/2001
Bush 2,2005-06-08,47,48,1/20/2001
Bush 2,2005-05-26,47,47,1/20/2001
Bush 2,2005-05-22,45,50,1/20/2001
Bush 2,2005-05-05,50,45,1/20/2001
Bush 2,2005-05-01,47,49,1/20/2001
Bush 2,2005-04-21,47,48,1/20/2001
Bush 2,2005-04-07,50,44,1/20/2001
Bush 2,2005-04-02,47,48,1/20/2001
Bush 2,2005-03-20,51,44,1/20/2001
Bush 2,2005-03-10,52,43,1/20/2001
Bush 2,2005-02-27,52,45,1/20/2001
Bush 2,2005-02-24,51,45,1/20/2001
Bush 2,2005-02-10,48,47,1/20/2001
Bush 2,2005-02-06,57,39,1/20/2001
Bush 2,2005-01-09,51,44,1/20/2001
Bush 2,2005-01-05,51,44,1/20/2001
Bush 2,2004-12-19,49,46,1/20/2001
Bush 2,2004-12-08,52,44,1/20/2001
Bush 2,2004-11-10,53,44,1/20/2001
Bush 2,2004-10-31,47,47,1/20/2001
Bush 2,2004-10-24,50,46,1/20/2001
Bush 2,2004-10-16,51,46,1/20/2001
Bush 2,2004-10-14,48,48,1/20/2001
Bush 2,2004-10-10,47,48,1/20/2001
Bush 2,2004-10-03,49,48,1/20/2001
Bush 2,2004-09-26,53,44,1/20/2001
Bush 2,2004-09-15,51,45,1/20/2001
Bush 2,2004-09-05,51,46,1/20/2001
Bush 2,2004-08-25,49,46,1/20/2001
Bush 2,2004-08-11,51,45,1/20/2001
Bush 2,2004-07-31,46,49,1/20/2001
Bush 2,2004-07-21,48,47,1/20/2001
Bush 2,2004-07-11,47,49,1/20/2001
Bush 2,2004-06-29,52,44,1/20/2001
Bush 2,2004-06-23,47,48,1/20/2001
Bush 2,2004-06-06,48,49,1/20/2001
Bush 2,2004-05-23,46,48,1/20/2001
Bush 2,2004-05-09,46,50,1/20/2001
Bush 2,2004-05-04,48,48,1/20/2001
Bush 2,2004-04-18,51,44,1/20/2001
Bush 2,2004-04-08,51,45,1/20/2001
Bush 2,2004-03-28,54,43,1/20/2001
Bush 2,2004-03-11,51,45,1/20/2001
Bush 2,2004-03-07,50,46,1/20/2001
Bush 2,2004-02-17,52,45,1/20/2001
Bush 2,2004-02-12,51,45,1/20/2001
Bush 2,2004-02-08,51,44,1/20/2001
Bush 2,2004-02-01,51,46,1/20/2001
Bush 2,2004-01-15,53,43,1/20/2001
Bush 2,2004-01-11,58,37,1/20/2001
Bush 2,2004-01-05,60,35,1/20/2001
Bush 2,2003-12-16,62,34,1/20/2001
Bush 2,2003-12-14,55,40,1/20/2001
Bush 2,2003-11-16,50,46,1/20/2001
Bush 2,2003-11-05,53,43,1/20/2001
Bush 2,2003-10-27,62,34,1/20/2001
Bush 2,2003-10-26,53,42,1/20/2001
Bush 2,2003-10-12,55,40,1/20/2001
Bush 2,2003-10-08,54,41,1/20/2001
Bush 2,2003-09-21,49,47,1/20/2001
Bush 2,2003-09-10,52,42,1/20/2001
Bush 2,2003-08-26,59,37,1/20/2001
Bush 2,2003-08-06,60,35,1/20/2001
Bush 2,2003-07-20,59,37,1/20/2001
Bush 2,2003-07-09,62,33,1/20/2001
Bush 2,2003-06-29,61,35,1/20/2001
Bush 2,2003-06-15,56,36,1/20/2001
Bush 2,2003-06-10,61,34,1/20/2001
Bush 2,2003-06-01,63,32,1/20/2001
Bush 2,2003-05-21,65,30,1/20/2001
Bush 2,2003-05-07,69,28,1/20/2001
Bush 2,2003-04-23,70,26,1/20/2001
Bush 2,2003-04-16,70,24,1/20/2001
Bush 2,2003-04-09,68,26,1/20/2001
Bush 2,2003-04-06,70,26,1/20/2001
Bush 2,2003-03-30,70,25,1/20/2001
Bush 2,2003-03-25,69,27,1/20/2001
Bush 2,2003-03-23,70,25,1/20/2001
Bush 2,2003-03-15,58,37,1/20/2001
Bush 2,2003-03-05,57,37,1/20/2001
Bush 2,2003-02-26,56,37,1/20/2001
Bush 2,2003-02-19,57,37,1/20/2001
Bush 2,2003-02-09,61,33,1/20/2001
